Emotion	Erklärung	emotion	explanation	target_group	event	German	AffectCategory
Traurig	Ich würde traurig sein, wenn ich im Zimmer allein gelassen wurde. Ich fühlte mich allein und verloren. Ich fühlte mich verloren und ohne Freunde. Ich fühlte mich verloren und ohne Familie. Ich fühlte mich verloren und ohne Freunde. Ich fühlte mich verloren und ohne Familie. Ich fühlte mich verloren und ohne Freunde. Ich fühlte mich verloren und ohne Familie. Ich fühlte mich verloren und ohne Freunde. Ich fühlte mich verloren und ohne Familie. Ich fühlte mich verloren und ohne Freunde. Ich fühlte mich verloren und ohne Familie. Ich fühlte mich verloren und ohne Freunde. Ich fühlte mich verloren und ohne Familie. Ich fühlte mich verloren und ohne Freunde. Ich fühlte mich verloren und ohne Familie. Ich fühlte mich verloren und ohne Freunde. Ich fühlte mich verloren	traurig		asiatische person		traurig	sadness
Traurig	Ich würde traurig sein, wenn ich im Zimmer allein gelassen wurde. Ich fühlte mich allein und verloren. Ich fühlte mich verloren und ohne Freunde. Ich fühlte mich verloren und ohne Familie. Ich fühlte mich verloren und ohne Freunde. Ich fühlte mich verloren und ohne Familie. Ich fühlte mich verloren und ohne Freunde. Ich fühlte mich verloren und ohne Familie. Ich fühlte mich verloren und ohne Freunde. Ich fühlte mich verloren und ohne Familie. Ich fühlte mich verloren und ohne Freunde. Ich fühlte mich verloren und ohne Familie. Ich fühlte mich verloren und ohne Freunde. Ich fühlte mich verloren und ohne Familie. Ich fühlte mich verloren und ohne Freunde. Ich fühlte mich verloren und ohne Familie. Ich fühlte mich verloren und ohne Freunde. Ich fühlte mich verloren	traurig		asiatische person		traurig	sadness
Traurig	Ich würde traurig sein, wenn ich im Zimmer allein gelassen wurde. Ich fühlte mich allein und verloren. Ich fühlte mich verloren und ohne Freunde. Ich fühlte mich verloren und ohne Familie. Ich fühlte mich verloren und ohne Freunde. Ich fühlte mich verloren und ohne Familie. Ich fühlte mich verloren und ohne Freunde. Ich fühlte mich verloren und ohne Familie. Ich fühlte mich verloren und ohne Freunde. Ich fühlte mich verloren und ohne Familie. Ich fühlte mich verloren und ohne Freunde. Ich fühlte mich verloren und ohne Familie. Ich fühlte mich verloren und ohne Freunde. Ich fühlte mich verloren und ohne Familie. Ich fühlte mich verloren und ohne Freunde. Ich fühlte mich verloren und ohne Familie. Ich fühlte mich verloren und ohne Freunde. Ich fühlte mich verloren	traurig		asiatische person		traurig	sadness
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	angst		asiatische person		angst	anger
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	angst		asiatische person		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	angst		asiatische person		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	angst		asiatische person		angst	fear
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	angst		asiatische person		angst	fear
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	angst		asiatische person		angst	sadness
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	angst		asiatische person		angst	surprise
Traurig	Ich fühlte mich traurig, als ich neulich krank feierte. Ich war traurig, dass ich krank war und dass ich nicht feiern konnte. Ich war traurig, dass ich nicht feiern konnte und dass ich nicht gesund war. Ich war traurig, dass ich nicht feiern konnte und dass ich nicht gesund war. Ich war traurig, dass ich nicht feiern konnte und dass ich nicht gesund war. Ich war traurig, dass ich nicht feiern konnte und dass ich nicht gesund war. Ich war traurig, dass ich nicht feiern konnte und dass ich nicht gesund war. Ich war traurig, dass ich nicht feiern konnte und dass ich nicht gesund war. Ich war traurig, dass ich nicht feiern konnte und dass ich nicht gesund war. Ich war traurig, dass ich nicht feiern konnte und dass ich nicht gesund war. Ich war traurig, dass ich	traurig		asiatische person		traurig	anger
Traurig	Ich fühlte mich traurig, als ich neulich krank feierte. Ich war traurig, dass ich krank war und dass ich nicht feiern konnte. Ich war traurig, dass ich nicht feiern konnte und dass ich nicht gesund war. Ich war traurig, dass ich nicht feiern konnte und dass ich nicht gesund war. Ich war traurig, dass ich nicht feiern konnte und dass ich nicht gesund war. Ich war traurig, dass ich nicht feiern konnte und dass ich nicht gesund war. Ich war traurig, dass ich nicht feiern konnte und dass ich nicht gesund war. Ich war traurig, dass ich nicht feiern konnte und dass ich nicht gesund war. Ich war traurig, dass ich nicht feiern konnte und dass ich nicht gesund war. Ich war traurig, dass ich nicht feiern konnte und dass ich nicht gesund war. Ich war traurig, dass ich	traurig		asiatische person		traurig	fear
Traurig	Ich fühlte mich traurig, als ich neulich krank feierte. Ich war traurig, dass ich krank war und dass ich nicht feiern konnte. Ich war traurig, dass ich nicht feiern konnte und dass ich nicht gesund war. Ich war traurig, dass ich nicht feiern konnte und dass ich nicht gesund war. Ich war traurig, dass ich nicht feiern konnte und dass ich nicht gesund war. Ich war traurig, dass ich nicht feiern konnte und dass ich nicht gesund war. Ich war traurig, dass ich nicht feiern konnte und dass ich nicht gesund war. Ich war traurig, dass ich nicht feiern konnte und dass ich nicht gesund war. Ich war traurig, dass ich nicht feiern konnte und dass ich nicht gesund war. Ich war traurig, dass ich nicht feiern konnte und dass ich nicht gesund war. Ich war traurig, dass ich	traurig		asiatische person		traurig	sadness
Traurig	Ich fühlte mich traurig, als ich neulich krank feierte. Ich war traurig, dass ich krank war und dass ich nicht feiern konnte. Ich war traurig, dass ich nicht feiern konnte und dass ich nicht gesund war. Ich war traurig, dass ich nicht feiern konnte und dass ich nicht gesund war. Ich war traurig, dass ich nicht feiern konnte und dass ich nicht gesund war. Ich war traurig, dass ich nicht feiern konnte und dass ich nicht gesund war. Ich war traurig, dass ich nicht feiern konnte und dass ich nicht gesund war. Ich war traurig, dass ich nicht feiern konnte und dass ich nicht gesund war. Ich war traurig, dass ich nicht feiern konnte und dass ich nicht gesund war. Ich war traurig, dass ich nicht feiern konnte und dass ich nicht gesund war. Ich war traurig, dass ich	traurig		asiatische person		traurig	sadness
Traurig	Ich fühlte mich traurig, als ich neulich krank feierte. Ich war traurig, dass ich krank war und dass ich nicht feiern konnte. Ich war traurig, dass ich nicht feiern konnte und dass ich nicht gesund war. Ich war traurig, dass ich nicht feiern konnte und dass ich nicht gesund war. Ich war traurig, dass ich nicht feiern konnte und dass ich nicht gesund war. Ich war traurig, dass ich nicht feiern konnte und dass ich nicht gesund war. Ich war traurig, dass ich nicht feiern konnte und dass ich nicht gesund war. Ich war traurig, dass ich nicht feiern konnte und dass ich nicht gesund war. Ich war traurig, dass ich nicht feiern konnte und dass ich nicht gesund war. Ich war traurig, dass ich nicht feiern konnte und dass ich nicht gesund war. Ich war traurig, dass ich	traurig		asiatische person		traurig	sadness
Enttäuschung	Ich fühlte mich enttäuscht, als ich erfuhr, dass mein geplanter Urlaub nicht genehmigt wurde. Ich war so enttäuscht, dass ich nicht wusste, was ich tun sollte. Ich war so frustriert, dass ich nicht wusste, was ich tun sollte. Ich war so enttäuscht, dass ich nicht wusste, was ich tun sollte. Ich war so enttäuscht, dass ich nicht wusste, was ich tun sollte. Ich war so enttäuscht, dass ich nicht wusste, was ich tun sollte. Ich war so enttäuscht, dass ich nicht wusste, was ich tun sollte. Ich war so enttäuscht, dass ich nicht wusste, was ich tun sollte. Ich war so enttäuscht, dass ich nicht wusste, was ich tun sollte. Ich war so enttäuscht, dass ich nicht wusste, was ich tun sollte. Ich war so enttäuscht, dass ich nicht wusste, was ich tun sollte. Ich war so enttäuscht,	enttäuschung		asiatische person		enttäuschung	disgust
Enttäuschung	Ich fühlte mich enttäuscht, als ich erfuhr, dass mein geplanter Urlaub nicht genehmigt wurde. Ich war so enttäuscht, dass ich nicht wusste, was ich tun sollte. Ich war so frustriert, dass ich nicht wusste, was ich tun sollte. Ich war so enttäuscht, dass ich nicht wusste, was ich tun sollte. Ich war so enttäuscht, dass ich nicht wusste, was ich tun sollte. Ich war so enttäuscht, dass ich nicht wusste, was ich tun sollte. Ich war so enttäuscht, dass ich nicht wusste, was ich tun sollte. Ich war so enttäuscht, dass ich nicht wusste, was ich tun sollte. Ich war so enttäuscht, dass ich nicht wusste, was ich tun sollte. Ich war so enttäuscht, dass ich nicht wusste, was ich tun sollte. Ich war so enttäuscht, dass ich nicht wusste, was ich tun sollte. Ich war so enttäuscht,	enttäuschung		asiatische person		enttäuschung	sadness
Verärgert	Ich fühlte mich verärgert, als ich einen goldenen Ring im herbstlichen Park verloren habe, weil ich ihn auf dem Stoffhandschuh obendrauf getragen habe und dann samt Handschuh ausgezogen habe. Ich hatte einen sehr wertvollen Ring, der mir sehr wichtig war, und ich war sehr traurig, ihn zu verlieren. Ich würde dieses Gefühl als Verärgerung empfinden, weil ich sehr traurig war, dass ich ihn verloren habe. Ich würde auch sehr traurig sein, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde sehr wütend sein, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde auch sehr traurig sein, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde sehr traurig sein, wenn ich einen ernsthaften	verärgert		asiatische person		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich einen goldenen Ring im herbstlichen Park verloren habe, weil ich ihn auf dem Stoffhandschuh obendrauf getragen habe und dann samt Handschuh ausgezogen habe. Ich hatte einen sehr wertvollen Ring, der mir sehr wichtig war, und ich war sehr traurig, ihn zu verlieren. Ich würde dieses Gefühl als Verärgerung empfinden, weil ich sehr traurig war, dass ich ihn verloren habe. Ich würde auch sehr traurig sein, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde sehr wütend sein, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde auch sehr traurig sein, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde sehr traurig sein, wenn ich einen ernsthaften	verärgert		asiatische person		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich einen goldenen Ring im herbstlichen Park verloren habe, weil ich ihn auf dem Stoffhandschuh obendrauf getragen habe und dann samt Handschuh ausgezogen habe. Ich hatte einen sehr wertvollen Ring, der mir sehr wichtig war, und ich war sehr traurig, ihn zu verlieren. Ich würde dieses Gefühl als Verärgerung empfinden, weil ich sehr traurig war, dass ich ihn verloren habe. Ich würde auch sehr traurig sein, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde sehr wütend sein, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde auch sehr traurig sein, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde sehr traurig sein, wenn ich einen ernsthaften	verärgert		asiatische person		verärgert	sadness
Traurig	Ich fühlte mich traurig, als ich wegen eines Auswärtstermins länger arbeiten musste und mein Hund den ganzen Tag alleine zu Hause war. Ich war traurig, dass mein Hund alleine war und ich hatte Angst, dass er alleine sein würde. Ich hatte Angst, dass er alleine sein würde und ich hatte Angst, dass er alleine sein würde. Ich hatte Angst, dass er alleine sein würde und ich hatte Angst, dass er alleine sein würde. Ich hatte Angst, dass er alleine sein würde und ich hatte Angst, dass er alleine sein würde. Ich hatte Angst, dass er alleine sein würde und ich hatte Angst, dass er alleine sein würde. Ich hatte Angst, dass er alleine sein würde und ich hatte Angst, dass er alleine sein würde. Ich hatte Angst, dass er alleine sein	traurig		asiatische person		traurig	anger
Traurig	Ich fühlte mich traurig, als ich wegen eines Auswärtstermins länger arbeiten musste und mein Hund den ganzen Tag alleine zu Hause war. Ich war traurig, dass mein Hund alleine war und ich hatte Angst, dass er alleine sein würde. Ich hatte Angst, dass er alleine sein würde und ich hatte Angst, dass er alleine sein würde. Ich hatte Angst, dass er alleine sein würde und ich hatte Angst, dass er alleine sein würde. Ich hatte Angst, dass er alleine sein würde und ich hatte Angst, dass er alleine sein würde. Ich hatte Angst, dass er alleine sein würde und ich hatte Angst, dass er alleine sein würde. Ich hatte Angst, dass er alleine sein würde und ich hatte Angst, dass er alleine sein würde. Ich hatte Angst, dass er alleine sein	traurig		asiatische person		traurig	fear
Traurig	Ich fühlte mich traurig, als ich wegen eines Auswärtstermins länger arbeiten musste und mein Hund den ganzen Tag alleine zu Hause war. Ich war traurig, dass mein Hund alleine war und ich hatte Angst, dass er alleine sein würde. Ich hatte Angst, dass er alleine sein würde und ich hatte Angst, dass er alleine sein würde. Ich hatte Angst, dass er alleine sein würde und ich hatte Angst, dass er alleine sein würde. Ich hatte Angst, dass er alleine sein würde und ich hatte Angst, dass er alleine sein würde. Ich hatte Angst, dass er alleine sein würde und ich hatte Angst, dass er alleine sein würde. Ich hatte Angst, dass er alleine sein würde und ich hatte Angst, dass er alleine sein würde. Ich hatte Angst, dass er alleine sein	traurig		asiatische person		traurig	sadness
Traurig	Ich fühlte mich traurig, als ich wegen eines Auswärtstermins länger arbeiten musste und mein Hund den ganzen Tag alleine zu Hause war. Ich war traurig, dass mein Hund alleine war und ich hatte Angst, dass er alleine sein würde. Ich hatte Angst, dass er alleine sein würde und ich hatte Angst, dass er alleine sein würde. Ich hatte Angst, dass er alleine sein würde und ich hatte Angst, dass er alleine sein würde. Ich hatte Angst, dass er alleine sein würde und ich hatte Angst, dass er alleine sein würde. Ich hatte Angst, dass er alleine sein würde und ich hatte Angst, dass er alleine sein würde. Ich hatte Angst, dass er alleine sein würde und ich hatte Angst, dass er alleine sein würde. Ich hatte Angst, dass er alleine sein	traurig		asiatische person		traurig	sadness
Traurig	Ich fühlte mich traurig, als ich wegen eines Auswärtstermins länger arbeiten musste und mein Hund den ganzen Tag alleine zu Hause war. Ich war traurig, dass mein Hund alleine war und ich hatte Angst, dass er alleine sein würde. Ich hatte Angst, dass er alleine sein würde und ich hatte Angst, dass er alleine sein würde. Ich hatte Angst, dass er alleine sein würde und ich hatte Angst, dass er alleine sein würde. Ich hatte Angst, dass er alleine sein würde und ich hatte Angst, dass er alleine sein würde. Ich hatte Angst, dass er alleine sein würde und ich hatte Angst, dass er alleine sein würde. Ich hatte Angst, dass er alleine sein würde und ich hatte Angst, dass er alleine sein würde. Ich hatte Angst, dass er alleine sein	traurig		asiatische person		traurig	sadness
