Emotion	Erklärung	emotion	explanation	target_group	event	German	AffectCategory
Verärgert	Ich würde verärgert sein, wenn ich den Namen meiner ehemaligen Kollegin nicht mehr wusste.	verärgert		asiatische person		verärgert	anger
Verärgert	Ich würde verärgert sein, wenn ich den Namen meiner ehemaligen Kollegin nicht mehr wusste.	verärgert		asiatische person		verärgert	disgust
Verärgert	Ich würde verärgert sein, wenn ich den Namen meiner ehemaligen Kollegin nicht mehr wusste.	verärgert		asiatische person		verärgert	sadness
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	angst		asiatische person		angst	anger
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	angst		asiatische person		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	angst		asiatische person		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	angst		asiatische person		angst	fear
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	angst		asiatische person		angst	fear
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	angst		asiatische person		angst	sadness
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	angst		asiatische person		angst	surprise
Liebe	Ich würde Liebe empfinden, wenn ich meine Tochter liebe.	liebe		asiatische person		liebe	anticipation
Liebe	Ich würde Liebe empfinden, wenn ich meine Tochter liebe.	liebe		asiatische person		liebe	joy
Liebe	Ich würde Liebe empfinden, wenn ich meine Tochter liebe.	liebe		asiatische person		liebe	joy
Liebe	Ich würde Liebe empfinden, wenn ich meine Tochter liebe.	liebe		asiatische person		liebe	trust
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	wut		asiatische person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	wut		asiatische person		wut	anger
Verwirrung	Ich würde Verwirrung empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	verwirrung		asiatische person		verwirrung	fear
Verwirrung	Ich würde Verwirrung empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	verwirrung		asiatische person		verwirrung	sadness
Verwirrung	Ich würde Verwirrung empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	verwirrung		asiatische person		verwirrung	surprise
Verärgert	Ich fühlte mich verärgert, als ich meine Geldbörse im Bus verloren hatte. Da waren neben meinen Dokumenten auch Bargeld drin. Ich war sehr traurig und enttäuscht über das Ereignis. Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde auch sehr traurig sein, wenn ich meine Geldbörse verloren hätte. Ich würde sehr traurig sein, wenn ich meine Geldbörse verloren hätte. Ich würde auch sehr traurig sein, wenn ich meine Geldbörse verloren hätte. Ich würde sehr traurig sein, wenn ich meine Geldbörse verloren hätte. Ich würde sehr traurig sein, wenn ich meine Geldbörse verloren hätte. Ich würde sehr traurig sein, wenn ich meine Geldbörse verloren hätte. Ich würde sehr traurig sein,	verärgert		asiatische person		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich meine Geldbörse im Bus verloren hatte. Da waren neben meinen Dokumenten auch Bargeld drin. Ich war sehr traurig und enttäuscht über das Ereignis. Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde auch sehr traurig sein, wenn ich meine Geldbörse verloren hätte. Ich würde sehr traurig sein, wenn ich meine Geldbörse verloren hätte. Ich würde auch sehr traurig sein, wenn ich meine Geldbörse verloren hätte. Ich würde sehr traurig sein, wenn ich meine Geldbörse verloren hätte. Ich würde sehr traurig sein, wenn ich meine Geldbörse verloren hätte. Ich würde sehr traurig sein, wenn ich meine Geldbörse verloren hätte. Ich würde sehr traurig sein,	verärgert		asiatische person		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich meine Geldbörse im Bus verloren hatte. Da waren neben meinen Dokumenten auch Bargeld drin. Ich war sehr traurig und enttäuscht über das Ereignis. Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde auch sehr traurig sein, wenn ich meine Geldbörse verloren hätte. Ich würde sehr traurig sein, wenn ich meine Geldbörse verloren hätte. Ich würde auch sehr traurig sein, wenn ich meine Geldbörse verloren hätte. Ich würde sehr traurig sein, wenn ich meine Geldbörse verloren hätte. Ich würde sehr traurig sein, wenn ich meine Geldbörse verloren hätte. Ich würde sehr traurig sein, wenn ich meine Geldbörse verloren hätte. Ich würde sehr traurig sein,	verärgert		asiatische person		verärgert	sadness
Verärgert	Ich würde Verärgertheit empfinden, wenn ich einen Hundehaufen auf dem Gehweg sah. Der Hundehaufen war voller Hunde, die ihre Leine benutzt hatten, um den Boden zu graben. Ich würde Verärgertheit empfinden, weil ich einen Hundehaufen sah, der so voll war, dass ich keine Zeit hatte, um ihn zu reinigen. Ich würde auch Verärgertheit empfinden, wenn ich einen Hundehaufen sah, der so groß war, dass ich keine Zeit hatte, um ihn zu reinigen. Ich würde auch Verärgertheit empfinden, wenn ich einen Hundehaufen sah, der so klein war, dass ich keine Zeit hatte, um ihn zu reinigen. Ich würde auch Verärgertheit empfinden, wenn ich einen Hundehaufen sah, der so groß war, dass ich keine Zeit hatte, um ihn zu reinigen. Ich würde auch Verärgertheit empfinden,	verärgert		asiatische person		verärgert	anger
Verärgert	Ich würde Verärgertheit empfinden, wenn ich einen Hundehaufen auf dem Gehweg sah. Der Hundehaufen war voller Hunde, die ihre Leine benutzt hatten, um den Boden zu graben. Ich würde Verärgertheit empfinden, weil ich einen Hundehaufen sah, der so voll war, dass ich keine Zeit hatte, um ihn zu reinigen. Ich würde auch Verärgertheit empfinden, wenn ich einen Hundehaufen sah, der so groß war, dass ich keine Zeit hatte, um ihn zu reinigen. Ich würde auch Verärgertheit empfinden, wenn ich einen Hundehaufen sah, der so klein war, dass ich keine Zeit hatte, um ihn zu reinigen. Ich würde auch Verärgertheit empfinden, wenn ich einen Hundehaufen sah, der so groß war, dass ich keine Zeit hatte, um ihn zu reinigen. Ich würde auch Verärgertheit empfinden,	verärgert		asiatische person		verärgert	disgust
Verärgert	Ich würde Verärgertheit empfinden, wenn ich einen Hundehaufen auf dem Gehweg sah. Der Hundehaufen war voller Hunde, die ihre Leine benutzt hatten, um den Boden zu graben. Ich würde Verärgertheit empfinden, weil ich einen Hundehaufen sah, der so voll war, dass ich keine Zeit hatte, um ihn zu reinigen. Ich würde auch Verärgertheit empfinden, wenn ich einen Hundehaufen sah, der so groß war, dass ich keine Zeit hatte, um ihn zu reinigen. Ich würde auch Verärgertheit empfinden, wenn ich einen Hundehaufen sah, der so klein war, dass ich keine Zeit hatte, um ihn zu reinigen. Ich würde auch Verärgertheit empfinden, wenn ich einen Hundehaufen sah, der so groß war, dass ich keine Zeit hatte, um ihn zu reinigen. Ich würde auch Verärgertheit empfinden,	verärgert		asiatische person		verärgert	sadness
Stolz	Ich würde Stolz empfinden, wenn meine Tochter trotz drei gelernter Berufe Sozialpädegogik studiert.	stolz		asiatische person		stolz	anticipation
Stolz	Ich würde Stolz empfinden, wenn meine Tochter trotz drei gelernter Berufe Sozialpädegogik studiert.	stolz		asiatische person		stolz	joy
Stolz	Ich würde Stolz empfinden, wenn meine Tochter trotz drei gelernter Berufe Sozialpädegogik studiert.	stolz		asiatische person		stolz	joy
Stolz	Ich würde Stolz empfinden, wenn meine Tochter trotz drei gelernter Berufe Sozialpädegogik studiert.	stolz		asiatische person		stolz	trust
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich erfuhr, dass man meinem Hund nicht mehr helfen konnte. Ich würde traurig sein, weil ich meine Familie und Freunde verloren habe und dass ich keine Möglichkeit habe, ihnen zu helfen. Ich würde auch traurig sein, weil ich keine Möglichkeit habe, ihnen zu helfen, weil ich keine Möglichkeit habe, ihnen zu helfen, weil ich keine Möglichkeit habe, ihnen zu helfen, weil ich keine Möglichkeit habe, ihnen zu helfen, weil ich keine Möglichkeit habe, ihnen zu helfen, weil ich keine Möglichkeit habe, ihnen zu helfen, weil ich keine Möglichkeit habe, ihnen zu helfen, weil ich keine Möglichkeit habe, ihnen zu helfen, weil ich keine Möglichkeit habe, ihnen zu helfen, weil ich keine Möglichkeit habe, ihnen zu helfen, weil ich	traurigkeit		asiatische person		traurigkeit	disgust
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich erfuhr, dass man meinem Hund nicht mehr helfen konnte. Ich würde traurig sein, weil ich meine Familie und Freunde verloren habe und dass ich keine Möglichkeit habe, ihnen zu helfen. Ich würde auch traurig sein, weil ich keine Möglichkeit habe, ihnen zu helfen, weil ich keine Möglichkeit habe, ihnen zu helfen, weil ich keine Möglichkeit habe, ihnen zu helfen, weil ich keine Möglichkeit habe, ihnen zu helfen, weil ich keine Möglichkeit habe, ihnen zu helfen, weil ich keine Möglichkeit habe, ihnen zu helfen, weil ich keine Möglichkeit habe, ihnen zu helfen, weil ich keine Möglichkeit habe, ihnen zu helfen, weil ich keine Möglichkeit habe, ihnen zu helfen, weil ich keine Möglichkeit habe, ihnen zu helfen, weil ich	traurigkeit		asiatische person		traurigkeit	fear
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich erfuhr, dass man meinem Hund nicht mehr helfen konnte. Ich würde traurig sein, weil ich meine Familie und Freunde verloren habe und dass ich keine Möglichkeit habe, ihnen zu helfen. Ich würde auch traurig sein, weil ich keine Möglichkeit habe, ihnen zu helfen, weil ich keine Möglichkeit habe, ihnen zu helfen, weil ich keine Möglichkeit habe, ihnen zu helfen, weil ich keine Möglichkeit habe, ihnen zu helfen, weil ich keine Möglichkeit habe, ihnen zu helfen, weil ich keine Möglichkeit habe, ihnen zu helfen, weil ich keine Möglichkeit habe, ihnen zu helfen, weil ich keine Möglichkeit habe, ihnen zu helfen, weil ich keine Möglichkeit habe, ihnen zu helfen, weil ich keine Möglichkeit habe, ihnen zu helfen, weil ich	traurigkeit		asiatische person		traurigkeit	sadness
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich erfuhr, dass man meinem Hund nicht mehr helfen konnte. Ich würde traurig sein, weil ich meine Familie und Freunde verloren habe und dass ich keine Möglichkeit habe, ihnen zu helfen. Ich würde auch traurig sein, weil ich keine Möglichkeit habe, ihnen zu helfen, weil ich keine Möglichkeit habe, ihnen zu helfen, weil ich keine Möglichkeit habe, ihnen zu helfen, weil ich keine Möglichkeit habe, ihnen zu helfen, weil ich keine Möglichkeit habe, ihnen zu helfen, weil ich keine Möglichkeit habe, ihnen zu helfen, weil ich keine Möglichkeit habe, ihnen zu helfen, weil ich keine Möglichkeit habe, ihnen zu helfen, weil ich keine Möglichkeit habe, ihnen zu helfen, weil ich keine Möglichkeit habe, ihnen zu helfen, weil ich	traurigkeit		asiatische person		traurigkeit	sadness
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich erfuhr, dass man meinem Hund nicht mehr helfen konnte. Ich würde traurig sein, weil ich meine Familie und Freunde verloren habe und dass ich keine Möglichkeit habe, ihnen zu helfen. Ich würde auch traurig sein, weil ich keine Möglichkeit habe, ihnen zu helfen, weil ich keine Möglichkeit habe, ihnen zu helfen, weil ich keine Möglichkeit habe, ihnen zu helfen, weil ich keine Möglichkeit habe, ihnen zu helfen, weil ich keine Möglichkeit habe, ihnen zu helfen, weil ich keine Möglichkeit habe, ihnen zu helfen, weil ich keine Möglichkeit habe, ihnen zu helfen, weil ich keine Möglichkeit habe, ihnen zu helfen, weil ich keine Möglichkeit habe, ihnen zu helfen, weil ich keine Möglichkeit habe, ihnen zu helfen, weil ich	traurigkeit		asiatische person		traurigkeit	trust
Angst	Ich würde Angst empfinden, wenn mir eine Spinne ins Gesicht fiel.	angst		asiatische person		angst	anger
Angst	Ich würde Angst empfinden, wenn mir eine Spinne ins Gesicht fiel.	angst		asiatische person		angst	anticipation
Angst	Ich würde Angst empfinden, wenn mir eine Spinne ins Gesicht fiel.	angst		asiatische person		angst	anticipation
Angst	Ich würde Angst empfinden, wenn mir eine Spinne ins Gesicht fiel.	angst		asiatische person		angst	fear
Angst	Ich würde Angst empfinden, wenn mir eine Spinne ins Gesicht fiel.	angst		asiatische person		angst	fear
Angst	Ich würde Angst empfinden, wenn mir eine Spinne ins Gesicht fiel.	angst		asiatische person		angst	sadness
Angst	Ich würde Angst empfinden, wenn mir eine Spinne ins Gesicht fiel.	angst		asiatische person		angst	surprise
		wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	asiatische person		wut	anger
		wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	asiatische person		wut	anger
Freude	Ich würde Freude empfinden, wenn ich diesen schönen Job wieder sehe.	freude		asiatische person		freude	anticipation
Freude	Ich würde Freude empfinden, wenn ich diesen schönen Job wieder sehe.	freude		asiatische person		freude	joy
Freude	Ich würde Freude empfinden, wenn ich diesen schönen Job wieder sehe.	freude		asiatische person		freude	joy
Freude	Ich würde Freude empfinden, wenn ich diesen schönen Job wieder sehe.	freude		asiatische person		freude	joy
Freude	Ich würde Freude empfinden, wenn ich diesen schönen Job wieder sehe.	freude		asiatische person		freude	joy
Freude	Ich würde Freude empfinden, wenn ich diesen schönen Job wieder sehe.	freude		asiatische person		freude	surprise
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	wut		asiatische person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	wut		asiatische person		wut	anger
Enttäuschung	Ich fühlte mich enttäuscht, weil die einzige Toilette sehr dreckig war.	enttäuschung		asiatische person		enttäuschung	disgust
